case_id,stateofcase,court_rules,ruling,judge,dept_num,litigating_attny,max(emp_ssn),client_ssn,
622792,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Athena Tither,3571-102,465-88-0821,861-41-8404,550-23-4881,The plaintiff in this case is a business owner who has been using the name of an organized crime movement to help hers and her businesses succeed. The defendant is an individual who has been using the name of an organized crime movement to help hers and her businesses succeed.
623469,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Livvyy Davidovich,5785-122,356-72-7977,593-21-9391,419-03-7773,Seattle v. Alameda County CAThe case is about a battle between two communities over access to a common beach. One communityers believe that they have better access to the beach because of years of work by the other communityer. The first communityer has been livesitting for the second communityer for years taking care of their home and vehicles in the process. The second communityer has also been living in their car for years and has no idea how to get around. The case is all about whether or not the first communityer should be able to live there as they have had the majority of the year
623578,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Evyn Shallo,2911-114,206-13-8461,387-25-1188,286-99-2451,The plaintiff in the case is a business owner who wasagaes that her home was being damaged by an unknown number of dollars. She contacting her supervisor at the company who told her that she needed to get a insurance quote from a outside source. She then contacted her customer service and asked for their advice on what to do. Customer service not only gave her a guarantee on the house but they also recommended that she call the company again and ask for their advice on what to do next
624140,in_court,https://www.courts.wa.gov/court_rules/,guilty,Roobbie Beloe,1489-110,869-25-8795,508-67-0117,750-19-3043,The plaintiff in this case is a coffee shop. The business was sued for $500000 by the defendant a coffee store. The court found in favor of the coffee store and awarded the money to the defendants
626767,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Aluino Harmstone,7817-106,764-57-0411,764-57-0411,686-95-4504,The plaintiff in this case is a group of people who are allege to have been wronged by the city of Seattle. The group consists of former and current employees of the city
626790,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Chanda Fillan,4805-108,597-92-7107,597-92-7107,708-60-8743,The plaintiff in this case is a carpenter who was sued for damages by the defendant in a construction project. The carpentry project caused him serious injuries. The carpenter won his case and is today using the funds generated by the case to improve his life.
626833,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Irvine Froment,4613-118,648-93-5262,850-83-4555,707-42-2420,In this case the plaintiffs are individuals who were hired by a company to do work for it in its local branch office. After several months of work the company began to experience problems with the work. The plaintiffs tried to continue the work but the company refused to pay them
628574,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Shermie Mallaby,6401-100,601-84-4035,601-84-4035,660-04-9295,The plaintiff is a woman who is married to a man who is convicted of a criminal act. The defendant has been convicted of another criminal act which the plaintiff believes caused the marriage
628929,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Olvan Inkin,6401-124,607-16-1404,886-06-2383,492-56-6062,The plaintiff in the case is a coffee house employee who was laid off in 2013. She challenges her job loss and the reason why it occurred so soon after she had been working there for five years
629331,resolved,https://www.courts.wa.gov/court_rules/,guilty,Derrik Burwell,6401-104,682-01-9176,682-01-9176,597-60-4603,The plaintiff in the case is a business owner who argues that the defendant was guilty of unfair and deceptive practices in its marketing of products to its customers. The defendant has been accused of using false information about the products in order to attract customers
630012,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Anastasia Cosans,9999-100,584-77-7213,659-30-2917,591-95-8384,In this case the plaintiffs are businesses that used to be friends but have now become enemies. The companies are currently running a public-private partnership to build a train line in their backyard and the defendants are the town of Seattle and the city’s government officials
631081,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Rodolph Swyn,1947-112,147-11-2492,140-22-5423,524-18-7144,The plaintiff in this case is a group of people who are protesting against a poll tax. The defendant in the case is the town of Lynnwood
631114,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Penelopa Hubert,8757-122,174-14-2326,708-16-1255,739-15-4253,The plaintiff in this case is a business owner who wasagaion’d from his job as a cashier at a grocery store. He has been working outside of work for the past year and every month he loses about $2000. Heva has been providing freelance services to help him with the money loss but it has not been enough to cover the cost of a moving bill or rent for his place. Heva has tried to file for unemployment but there is no response from the government. Heva thinks that he is finally out of luck after years of hard work
632047,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Kati MacCafferky,7692-106,521-96-2669,794-62-6350,830-27-1975,The plaintiff in the case is a business owner who claims that she was treated unfairly and poorly by her job manager. The manager had been caring for her business and was always there to help her with problems but this time the manager didn’t even seem to be working hard enough. The plaintiff also claimed that she was given no warning about the approaches of other businesses in the town and that she never had a chance to compete with the other businesses. The case is still being considered by the court.
632773,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Helaina Laying,8140-122,121-92-1607,577-73-3771,394-62-7695,The case is about a consumer who tries to buy a product from a store but the price is too high and she wants to return the product so she can get a refund
633725,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Oran Rowntree,7692-118,780-59-2672,604-30-9646,305-55-5256,The plaintiff in this case is a person who is known as “the plaintiff”. The defendant is a person who is also known as “the defendants”. The defendants are challenging the legality of a policy that is present on the company’s website providing employees with employment opportunities. The company has been comply with the requirements of the Labor Code since before any program was ever implemented but the defendants continue to useantasy language to describe their policies as job offers. The plaintiffs are asking for class action status and are seeking compensations for the plaintiff the defendants and anyone else who might be impacted by
635054,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Fiorenze Debold,2423-122,111-12-2834,111-12-2834,555-20-3243,The plaintiff in this case is a homeowner who was receiving monthly rent checks from the tenant. The homeowner began to receive death threats from the tenant and she began toeurize the tenant's home to find that the tenant was alive and safe. The tenant then inform her family of this and they all went to their house to find the tenant was pronounced dead
635232,resolved,https://www.courts.wa.gov/court_rules/,guilty,Eustacia Craufurd,8757-122,116-93-3582,116-93-3582,586-37-7286,The plaintiff in this case is a business owner who was arrested for stealing from his business. He was able to win a judgement of Guardian v. King in a US District Court in Seattle. The court found that the police officer who arrested him was acting within his power and jurisdiction and that he did not have the right to remove himself from the scene after the arrest.
637506,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Allix Derdes,4805-104,507-84-3370,303-94-6478,384-53-1324,In this civil case the plaintiff is seeking $25 million in damages from the defendant
638544,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Cristina Morsom,2423-108,761-85-9364,761-85-9364,180-75-8703,The plaintiff in this case is a city employee who works near the city's land fill. The employee feels like he has been working there for years without getting a break and he has not been given the opportunity to speak with his supervisor about the situation. The defendant is the city employee who filed the lawsuit
638889,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Aviva Applegate,9999-100,470-42-6925,659-30-2917,690-97-7105,The plaintiff in this case is a group of residents in the Seattle city limits who were protesting against a plan to build a new development outside of their city. The developers were going to be based in out-of-city away from the city’s boundaries. TheResidents had asked for months to have the plan changed but no change was made. In early September the plaintiffs began a campaign to get public hearings on the plan. They supplemented their demand with flyers and posters throughout the city urging people to come and see the developers. They also created a website and emailed officials with images of the plans. On October
638945,resolved,https://www.courts.wa.gov/court_rules/,guilty,Randy Harse,6401-108,634-32-2227,398-47-8954,160-51-6345,The plaintiff in this case is a group of people who identify as LGBTQ. They argue that their rights were not fully respected when the then-mayorhandling of this situation in his speech. The city's policies at the time said that Pride parade participants could be either openly gay or straight but those policies were not followed. The plaintiffs argue that they are the only people in the city who felt respect and was given a fair chance to show their version of the Pride parade. The city has been sued for numerous occasions for how it handled this situation.
641954,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Samson Cronchey,5785-114,882-48-0443,428-13-0731,302-99-2568,The plaintiff in this case is an individual who is allege to have been raped by a group of individuals whoovidited her. The rape took place at a party hosted by the defendant who then became intoxicated. The plaintiff was able to get away with the rape because she was wealthy and influential
642797,resolved,https://www.courts.wa.gov/court_rules/,guilty,Gregoor Gravener,8140-120,413-16-1264,890-27-5563,717-42-4267,The case is about an act of kindness by a person or group of people
645029,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Karisa Adel,2939-110,537-24-1002,832-55-6623,312-69-0502,The plaintiff in this case is a group of people who identify as transgender. They were born into the wrong body and have been trying to get their life together in order to become the right body for over a year
645545,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Chandra Vayro,2423-122,258-70-5396,258-70-5396,297-99-1128,In this case the plaintiff is a woman who was born in Japan and has citizenship of the United States. She was given a green card by her U.S. citizen husband in order to live and work in the United States. After he died she began to experience problems with her background check because she did not have Social Security number or date of birth. The defendant is an American company that was responsible for creating the green card and producing the documents used to produce the document
646505,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Matty Shaddock,7922-124,660-65-8460,258-69-7111,460-26-8240,The plaintiff in this case is a man who was born in 1982 and has been alive since 1997. The defendant in this case is a woman who was born in 1984 and has been alive since 1998. The dispute lies within the right to paint or build anything they please regardless of the weather or climate
646611,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Briggs Simanenko,1100-100,681-74-9879,348-28-4231,650-24-0226,The plaintiff is a person who wants to open an business in their city. The defendants are the city and the business' owner. The defendant wants to make the business illegal and stop the plaintiff from starting it.
646737,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Ashley Walker,5785-110,485-36-2079,228-29-2235,833-54-5830,The case is about a man who was arrested and taken to a police department. He was then held without bail for almost two years. He has since been released but has had to live with the debt
646807,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Andre Moscrop,2911-122,463-29-1078,387-21-5553,704-58-0902,The case is about a man who was compensation for pain and suffering
646808,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Wendeline Kiehne,1568-108,163-73-4864,769-42-2396,224-46-7355,In this case the plaintiff is a city employee who BBBOMBS his boss with a brick. The boss was trying to do his job when he was surprised by the city employee. The city employee then reported the event to his managers but they did not believe him and kept pushing him to continue working. The boss finally after some coaxing went on leave for what he thought was the beginning of the end but ultimately it was not the end of the world
646834,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Courtnay Siemianowicz,0600-110,391-17-3340,882-23-2908,276-28-8078,The plaintiff in this case is a business owner who is challenging the legality of a policy that requires employees to show their driver’s license or passport when working. The law enforcement officer whoMuir was arrested for uses his driver’s license to identify as a business owner which is not allowed under the policy. Muir was also required to turn over her phone and any weapons that she had with her
647184,resolved,https://www.courts.wa.gov/court_rules/,guilty,Bobine D'Errico,5785-122,855-92-2872,462-24-2809,591-90-5723,The plaintiff in this case is a business owner who claims that her business was sold to a company controlled by the defendant. The plaintiff alleges that the company used her business to solicit new customers and to learn how to use the internet. The company also allegedly took advantage of the fact that the plaintiff was not allowed to sell goods or services in Washington which ultimately led to the Plaintiff's death.
647490,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Jaime Overell,1100-116,537-19-5854,218-70-2670,624-49-9692,The plaintiff in this case is an individual who was born in Japan but has been living in the United States for over 25 years. The defendant in this case is an American company that produces and sells products to Japan. The company has been selling products to Japan since the early days of the country and it has been responsible for branding and selling the products in America. The plaintiff in this case tries to prove that the company wronged him when he was born in Japan and that they are necessary for the purposes of the law
648071,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Yehudi Lepoidevin,2021-102,759-48-1434,716-21-1394,369-99-0167,The plaintiff in this case is a city employee who was laid off in 2018. The defendant is the city
648305,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Jobey Hounsom,2911-106,324-70-1216,372-52-7120,829-11-7366,The plaintiff is a person who lives in Seattle Washington. They are challenging the legality of the city's policy that allows people to bring their own food to restaurants. The city argues that this policy is an appropriate response to the city's dietary restrictions
648802,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Panchito Galler,4805-104,440-32-1716,440-32-1716,564-41-1910,The plaintiff in this case is an individual named first. He is doing business as second. He is the only person who has given him a print out of his driver's license and registration. He wants to know how to get these items
649886,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Joyan Evamy,1489-124,368-13-8919,758-74-0214,611-98-7667,The case is about a woman who was sexually assaulted while she was sleeping in her home on the night of Sept. 11 2016. The woman woke up to the assailant coldly attacking her from behind. She was able to get away and called police. The man has been serial rapist since then.
650093,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Isabeau Trahair,2911-122,404-48-0300,463-29-1078,768-32-9354,In this case the plaintiff is a woman who is married to a man she met online. The man she met with at a party last year had an affair with her husband. The woman went to the police and asked for their help to gethipment of a lawsuit she filed against her husband
650308,in_court,https://www.courts.wa.gov/court_rules/,guilty,Valma Bomfield,6401-110,291-47-1944,838-01-0010,844-34-3018,Filed: March 9 2016ComplaintThe defendant argues that the plaintiff is a thief and a liar and that the plaintiff should pay for the damages caused by the defendant's actions
651040,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Elnar Brimmicombe,1100-110,279-89-3498,645-38-7386,388-82-9828,The case is about a man who was accused of stealing items from a nearby store. The man claimed that the store owner who was also the suspect contributed to his conspiracy theory by sharing information with other friends and family members about his plan to steal from the store. The man's case was tried in a state court and he was found guilty on all counts. He was sentenced to 1 year in prison which he sent back to the store to Ferndale because he wanted to make sure the items he had been caught with were really missing. The store owner agreed to take back the items she had given him and agree to
651482,in_court,https://www.courts.wa.gov/court_rules/,guilty,Taddeo Cudihy,2423-116,650-35-7298,643-91-9391,439-77-2493,The plaintiff is a grocery store owner who argues that the defendant's policy doesn't give her the right to stop selling her grocery items to customers who are not past their twelfth day of school. The defendant argues that the policy gives her the right to sell them to customers who are presentable at 12th day of school or more
651517,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Bekki MacDonnell,3360-118,476-57-0400,476-57-0400,757-29-0118,The plaintiff in this case is a group of investors who purchased a piece of the native land between the Puget Sound and the North Pole. The plaintiffs argue that they were not given proper warning of the risks involved in the investment and that they lost money on the deal.
651618,in_court,https://www.courts.wa.gov/court_rules/,guilty,Moreen Kobpa,5785-114,346-63-1828,681-81-2305,866-29-4953,The plaintiff in this case is a grocery store grocery delivery service and restaurant all together. The defendant is the grocery store's Delivery Service
652584,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Brenna Robarts,2911-106,372-52-7120,679-63-3737,767-09-3190,The plaintiff in this case is a fruitcake company. The company produces and sells fruitcakes. The company’s employees were working Teapot Dome a restaurant in Seattle when they wereprofits were doping with fruitcake. The defendant in this case is the fruit cake company. The company produces and sells fruitcakes. The company’s employees were workingThe plaintiff in this case is a fruitcake company. The company produces and sells fruitcakes. The company’s employees were working when they wereprofits were doping with fruitcake. The defendant in this case was the fruit cake company. The company
653098,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Waylin St. Paul,2939-102,615-58-9774,864-80-7444,413-40-2084,The plaintiff in this civil case is an individual who is nameed “The Defendant”. The defendant is an individual who is named “The Plaintiff”. The case is between the individuals and is being tried in a court system in Seattle Washington
655781,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Bastien Genders,4805-104,440-32-1716,698-48-7328,847-90-6201,The plaintiff is a pet owner who is challenging the legality of a proposed city zoning change that would allow a larger yard and garage for their dog. The defendant is the city seeking to argue that the yard and garage are not necessary for the health and safety of residents and that the pet owner should be able to choose whether or not to have them
657487,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Tiphanie Ventam,3360-112,437-03-4413,621-05-0258,121-69-7746,The action is against the City and County of Seattle in the US District Court for the Western District of Washington
658317,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Quintana Ianson,0813-114,631-32-6477,711-85-2696,752-09-4321,The plaintiff in the case is a business owner who alleges that her business was vandalized and damaged. The defendant in the case is the business owner who was targeted by the vandalism. The defendant has since left the area but the plaintiff remains in contact with him or her
661053,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Beniamino Attenborrow,4805-108,105-49-5346,472-63-0366,851-42-2908,In this civil case plaintiffs argue that the City of Seattle is using excessive force in response to a protest. The case is currently before the 9th Circuit Court of Appeals
661106,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Zoe Edlin,3360-106,276-91-5763,641-80-2688,560-19-5592,The plaintiff in this case is a company that makes software. The company was sued for $500 million. The company has been selling software ever since the trial began
661700,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Ellerey Hawarden,6401-100,276-67-0571,501-74-8750,474-77-1447,The plaintiff in the case is a group of people who were protesting against the proposed development of Nordstrom. The development was being proposed for the city of Seattle and the plaintiffs were hoping to bring attention to the issue
662019,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Mariam Bartaletti,8757-122,529-73-5495,310-70-5486,739-15-4253,The case is about civil rights and the way that it is applied to people of color
662890,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Ron Lister,0813-110,307-70-6151,492-09-3743,747-31-8579,The plaintiff in the case is an individual who is claimsant on a property. The property is located in Seattle Washington
663591,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Beverie Ravenscroft,3571-122,649-14-0909,732-68-0857,324-04-5483,The plaintiff in this case is an individual who was Granted a drivers license by the state of Washington. The defendant in this case is an individual who was not granted a drivers license by the state of Washington
663905,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Olag Swannack,8140-114,730-48-7842,502-07-5870,432-63-6340,The plaintiff in this case is a business owner who argues that the defendant was guilty of unfair and discrimination-related practices. The defendant has been named as well as other defendants in the case
664007,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Winna Gutch,3360-118,723-16-6450,723-16-6450,301-15-1866,The plaintiffs in this civil case are a family of six children aged 10-17 years old. They were born in Seattle Washington in 2009 and have lived in the area for the past four years. On February 17th 2018 the niece of the plaintiff’s father noticed that their home computer was not working. She found an email from the defendant a company called Microsoft with information about a sale of a software program that helped children with special needs. The family believed that their daughter had been taken advantage of and decided to take legal action to get their daughter back
665421,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Burlie Alebrooke,0600-104,418-47-6429,109-40-6855,482-33-7713,The plaintiff in the case is a business owner who claims that she was treated poorly and unfairly by her manager. The manager was responsible for setting the business’s goals and managing the daily operations which included putting together a show for a potential customer which was not done often or even ever. The plaintiff claimed that she was regularly told by the manager not to make any new connections or to improve her social media presence because “ ourselves [the defendants] saw [her] as just a means to an end”. The defendants deny the allegations andpoint out that the plaintiff has made great connections and has been a force
665697,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Lancelot Fridaye,4805-104,412-64-9829,440-32-1716,191-33-5167,The plaintiff in this case is a group of people who identify as transgender. They were born into the wrong body and have been living in the right body but have not entirely reached their full potential. They have worked hard to regain their rightful body and are now old enough to vote
665775,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Adena Lippitt,2911-118,381-97-9579,381-97-9579,784-09-2629,The plaintiff in this case is a group of people who identify as transgender. They argue that their rights are violated when they are not addressed by name or welcomed into the community
666187,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Cobby Flory,2939-108,788-67-1250,149-44-1921,682-91-2685,"The plaintiff in this case is a business owner who has been using the name of an assumed name to gain access to government documents. The defendant is an individual who has been using the imaginary name John Doe"" to gain access to government documents"""
667802,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Adey Velde,8140-122,143-12-9031,184-17-1439,541-65-6241,The plaintiff is a person who is seeking to have her civil rights revoked because she has not reported for work in over 10 years. The defendant is the company that employs her and she has worked for them for over 10 years
669638,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Rosella Tourne,2939-100,886-56-7000,856-13-9614,314-55-8015,Petition for writ of certiorariThe petition for writ of certiorari challenges the constitutionality of the Seattle zoning ordinance which is Fillmore Street North. The ordinance is found to be unconstitutional by the court. The court heard argument on the case from both the plaintiffs and the city's lawyer. The city's argument was that the ordinance is constitutional because it is necessary in order to protect public health and safety. The plaintiffs argued that the ordinance is unconstitutional because it is too close to the city'sEEQs and without requirements for review. The court heard both arguments and decided that the ordinance is not unconstitutional.
670916,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Goldie Ardling,4805-108,650-81-3497,268-26-5544,565-28-5299,The plaintiff is a minor and the defendant is the mother of the minor
673753,resolved,https://www.courts.wa.gov/court_rules/,guilty,Torey Hacard,2939-110,722-84-6376,129-89-0414,682-24-3925,The plaintiff in this case is a business owner who was injured while working. The defendant is the company that he worked for. The plaintiff has been working for the company for 4 years and has had multiple injuries. The defendant has been following up its promises to him about never again putting him in danger by not taking action to protect him. The company tells the plaintiff that he will have to continue working for them until he can get help for his injury
674112,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Arlie Noon,8140-120,135-15-7078,384-30-8313,434-26-7316,The case is about a man who was arrested and taken to a facility where he was made to stand in the rain for hours on end. He argued that he was not treated fairly or sideswiped by the police and that he should not have to go through this. The court heard evidence from both him and from the company that made the stand-in plant
674287,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Donnie Gittings,2939-102,864-80-7444,864-80-7444,129-04-5147,The plaintiff in this case is a group of residents in Seattle who were protesting the city’s policy of allowingaredevil dogs on lead. The defendants in this case are the city of Seattle and the group of residents who are challenging the policy
674703,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Delcina Gravenall,2939-104,699-18-9855,250-83-5541,417-70-8575,The plaintiff in this case is a person who is subject to discrimination because of their sexual orientation. The defendant is the town of Pasco
674814,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Prissie Rasper,0600-122,404-04-8585,569-06-3939,256-19-9298,The plaintiff is a woman who is married to a man who isdefined as “counselor”. The husband has been working as a counsel for the past 10 years. The wedding cost the plaintiff over $2000. The husband has been providing legal assistance to the divorcee and her alimony order since it was served by the defendant in federal court. The defendant argues that the wedding cost was not a deductible expense and that it was an unnecessary extravagance that would only lead to money problems down the road
674965,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Almeda Leggate,0813-114,770-13-1354,855-85-6441,676-11-4997,The plaintiff in this case is a homeowner who was arguing with her landlord over the right to build a new house on their property. The tenant was using the house as a sleeping place for herself and her children
675227,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Carmelle Waldren,0600-104,418-47-6429,547-79-4994,250-55-6191,In this civil case the plaintiff is a food delivery service that sends customers to a web page that they did not authorized. The defendant is the customer's service provider which the customer believes is not responsible for sending the customer to the wrong site. The court may order the defendant to pay damages issue an warning or enter a judgment for the plaintiff.
676134,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Wandie Placstone,2423-124,778-70-9848,489-01-7995,297-81-4928,A woman in Seattle sued a man for causing her to have an operation she wasn't supposed to receive. The man was caught up in the legal system of the time and failed to defend himself. The woman won the case and he was ordered to pay her $40000.
677835,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Stesha Jowling,5785-114,346-63-1828,882-48-0443,359-75-2012,The plaintiff in this case is a group of people who are members of the same congregation as the defendant. They werepastors at the defendant's church. When the Defendant moved away the plaintiffs started to lose support from the congregation. They began to face financial troubles and they became concerned that they had no choice but to take legal action
679926,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Pincus Doche,1100-104,290-19-1965,242-65-5383,451-78-3005,The plaintiff in this case is a witness who testimony during the trial of a criminal case. The defendant in the case is the city of Seattle
680653,resolved,https://www.courts.wa.gov/court_rules/,guilty,Laural Chesters,1947-112,140-22-5423,513-27-1794,237-62-6930,The case is about a man who was given a one-year sentence for a crime he didn’t commit
681554,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Tallia Calderon,2423-124,852-49-1213,881-63-9972,703-88-6375,The plaintiff is a city employee whoENSURES close communication with her supervisor who is in a different office. The defendant is the supervisor who is in charge of the employee’s career development
681570,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Nikolia Kalinovich,2423-116,284-39-2398,531-27-9690,110-25-7339,The plaintiff in this case is a business owner who alleges that her business was damaged by the defendant’s use of a then new technology which she did not design or develop. The technology caused the business to lose money for the year ending March 31 2019
682040,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Tanney McCrackan,0813-114,711-85-2696,855-85-6441,897-19-9552,The plaintiff in this case is a group of residents in Seattle who are challenge to the city's construction of a new mass transit line. The city has been building the line for years and the plaintiffs argue that the line is harmful to their housing and environmental health. The city has responded by saying that the line will be built and they will continue to make decisions about which routes to pursue and how to build the line.
682470,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Ali Trowl,1100-104,377-71-3976,872-17-9239,507-48-5204,The plaintiff in this case is a group of citizens who complain about the lack of due process in the criminal justice system. They argue that they are not able to get their hands on the charges against their favorite sports player and that they are unable to see the potential for a trial. The defendant in this case is the police department
682654,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Reider Querrard,8140-100,283-73-0943,632-77-3104,839-79-4451,Petition for divorceThe petitioner in this case is the husband of the wife who is also her co-plaintiff. The husband petitions for a divorce on the grounds that he has been unfair and difficult during their relationship and that he is the cause of the breakup of the marriage
685512,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Janeczka Charopen,6401-114,739-76-3667,455-70-0233,658-62-4433,The plaintiff in this case is a business owner who argues that the city was overreach in building a new streetcar line inside of her business district. The city then overrode her objections and built the streetcar line outside of her business district
685963,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Mauricio Robertsen,2423-116,763-09-1615,650-35-7298,720-09-6192,The plaintiff in this case is an individual who is the owner of a small business. The business is in the process of starting a new project in Seattle and the individual is being criticized for not nodling out the new project's (salt and grease) content in their refrigerator. The individual has made many complaints to the management of the local grocery store but has had no response. The plaintiff feels that they are at a loss as to what to do because the management of the grocery store does not seem to be interested in resolving the issue
687360,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Modesty Boutcher,3571-122,619-23-3658,649-14-0909,203-42-2448,The plaintiff in the case is a group of people who identify as transgender. They are challenging the legality of the bathroom law in the state of Washington. The law allows for different bathrooms for different gender identities which the plaintiffs argue allows for different cultural decorations and treatments of women and girls
687419,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Shauna Pinkstone,2939-100,324-29-1781,693-02-3767,522-51-0270,The case is about a woman who was given a job by a man she had been dating for three years. She has worked hard to build up her own business and is now in her fourth year. The man has been earning an income from the job but she has always wanted him to take care of his financial needs. In February of this year the man began to experience financial problems. He had no money left to support himself and his cat. He asked her to help him pay for his expenses but she refused. She said that she doesn't have time for that kind of relationship
689509,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Scottie Valler,1947-106,661-52-8175,894-98-6848,438-05-8722,The case is about a 64-year-old woman who was driving her car in the heart of Seattle when she lost control and crashed into a tree
692550,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Nessie Cottell,4613-118,288-22-0645,850-83-4555,743-67-2379,The defendant is a city of Seattle politician. He has been accused of sexual assault by three women
692738,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Dorie Marikhin,6401-108,756-09-7219,526-03-5422,601-09-2279,The case is about the rights of a small business owner to receive payment for services provided by a third party provider. The owner of the small business has been providing services through her provider for years and has been paymentseeing up-front prices for services she provides without getting paid back. Her provider has been providing it's own charges as part of its business model
693148,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Idalina Schwanden,2911-118,233-92-9220,213-93-0122,784-09-2629,The plaintiff in this case is a person who isrehensively works as a cook. He has worked at various restaurants and is very good at his job. However some years ago he became intoxicated and started toviolence against women in the restaurant setting. He has been able to get justice for himself and his feelings by leaving the restaurant
693855,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Karen Dugue,1100-110,176-63-8754,176-63-8754,453-38-5622,The plaintiff in this case is a business owner who argues that the city of Seattle was wrong to build a new park without a design process first. The business owner feels that the city was wrong to create the city park system in the first place and that the system is not worth the investments needed to create it now. The city has been fighting to get ruling through the courts to continue to build new parks even though the business owner says that they will be closed down if they win.
