client_ssn,client_name,client_street,client_city,client_zip,client_state,client_dob,client_phone,firm_id,dept_num
492-71-3837,"Wyndham Seary","18 Park Meadow Alley",Lubbock,79405,Texas,1960-08-27,8064139385,36-768-2911,114
492-71-3837,"Wyndham Seary","18 Park Meadow Alley",Lubbock,79405,Texas,1960-08-27,8064139385,36-768-2911,118
492-71-3837,"Wyndham Seary","18 Park Meadow Alley",Lubbock,79405,Texas,1960-08-27,8064139385,36-768-2911,106
492-81-2393,"Tiffi Shailer","559 Forest Run Point",Texarkana,75507,Texas,1908-04-29,9036024184,96-251-8140,104
492-81-2393,"Tiffi Shailer","559 Forest Run Point",Texarkana,75507,Texas,1908-04-29,9036024184,96-251-8140,102
492-81-2393,"Tiffi Shailer","559 Forest Run Point",Texarkana,75507,Texas,1908-04-29,9036024184,96-251-8140,110
492-81-2393,"Tiffi Shailer","559 Forest Run Point",Texarkana,75507,Texas,1908-04-29,9036024184,96-251-8140,100
492-81-2393,"Tiffi Shailer","559 Forest Run Point",Texarkana,75507,Texas,1908-04-29,9036024184,96-251-8140,124
492-81-2393,"Tiffi Shailer","559 Forest Run Point",Texarkana,75507,Texas,1908-04-29,9036024184,96-251-8140,120
492-81-2393,"Tiffi Shailer","559 Forest Run Point",Texarkana,75507,Texas,1908-04-29,9036024184,96-251-8140,122
492-81-2393,"Tiffi Shailer","559 Forest Run Point",Texarkana,75507,Texas,1908-04-29,9036024184,96-251-8140,114
493-02-8140,"Meris Penner","4 Melrose Alley",Washington,56944,"District of Columbia",1984-11-19,2024129381,14-373-4613,118
493-02-8140,"Meris Penner","4 Melrose Alley",Washington,56944,"District of Columbia",1984-11-19,2024129381,14-373-4613,106
493-12-2997,"Davon Elphinstone","3 Kedzie Avenue",Tulsa,74141,Oklahoma,1921-11-13,9184053814,24-809-5785,104
493-16-6414,"Heida Sawart","7 Division Drive",Youngstown,44511,Ohio,1991-01-02,3302516276,14-373-4613,106
493-16-6414,"Heida Sawart","7 Division Drive",Youngstown,44511,Ohio,1991-01-02,3302516276,14-373-4613,118
494-37-9658,"Jody Gregori","5947 Fuller Crossing","Daytona Beach",32123,Florida,1914-05-04,3862296511,40-386-3571,122
494-37-9658,"Jody Gregori","5947 Fuller Crossing","Daytona Beach",32123,Florida,1914-05-04,3862296511,40-386-3571,114
494-37-9658,"Jody Gregori","5947 Fuller Crossing","Daytona Beach",32123,Florida,1914-05-04,3862296511,40-386-3571,102
494-41-0659,"Rice Lezemore","5965 Caliangt Street",Memphis,38114,Tennessee,2000-09-01,9013275121,64-866-6708,106
494-41-0659,"Rice Lezemore","5965 Caliangt Street",Memphis,38114,Tennessee,2000-09-01,9013275121,64-866-6708,120
494-41-0659,"Rice Lezemore","5965 Caliangt Street",Memphis,38114,Tennessee,2000-09-01,9013275121,64-866-6708,116
494-41-0659,"Rice Lezemore","5965 Caliangt Street",Memphis,38114,Tennessee,2000-09-01,9013275121,64-866-6708,122
495-35-5366,"Nikkie Quincey","940 Rusk Way","Las Vegas",89193,Nevada,1965-01-11,7028781623,87-043-6401,124
495-35-5366,"Nikkie Quincey","940 Rusk Way","Las Vegas",89193,Nevada,1965-01-11,7028781623,87-043-6401,112
495-35-5366,"Nikkie Quincey","940 Rusk Way","Las Vegas",89193,Nevada,1965-01-11,7028781623,87-043-6401,114
495-35-5366,"Nikkie Quincey","940 Rusk Way","Las Vegas",89193,Nevada,1965-01-11,7028781623,87-043-6401,110
495-35-5366,"Nikkie Quincey","940 Rusk Way","Las Vegas",89193,Nevada,1965-01-11,7028781623,87-043-6401,100
495-35-5366,"Nikkie Quincey","940 Rusk Way","Las Vegas",89193,Nevada,1965-01-11,7028781623,87-043-6401,106
495-35-5366,"Nikkie Quincey","940 Rusk Way","Las Vegas",89193,Nevada,1965-01-11,7028781623,87-043-6401,108
495-35-5366,"Nikkie Quincey","940 Rusk Way","Las Vegas",89193,Nevada,1965-01-11,7028781623,87-043-6401,104
497-68-9505,"Lydon Holdall","788 Weeping Birch Circle",Pittsburgh,15240,Pennsylvania,1904-02-16,4129089908,74-575-2423,108
497-68-9505,"Lydon Holdall","788 Weeping Birch Circle",Pittsburgh,15240,Pennsylvania,1904-02-16,4129089908,74-575-2423,124
497-68-9505,"Lydon Holdall","788 Weeping Birch Circle",Pittsburgh,15240,Pennsylvania,1904-02-16,4129089908,74-575-2423,116
497-68-9505,"Lydon Holdall","788 Weeping Birch Circle",Pittsburgh,15240,Pennsylvania,1904-02-16,4129089908,74-575-2423,122
499-45-7335,"Laina Barrell","38 Prairie Rose Trail","Grand Rapids",49544,Michigan,1988-02-14,6163297681,40-386-3571,122
499-45-7335,"Laina Barrell","38 Prairie Rose Trail","Grand Rapids",49544,Michigan,1988-02-14,6163297681,40-386-3571,114
499-45-7335,"Laina Barrell","38 Prairie Rose Trail","Grand Rapids",49544,Michigan,1988-02-14,6163297681,40-386-3571,102
499-59-5675,"Logan Royce","60 Birchwood Terrace",Phoenix,85030,Arizona,1917-06-07,6024051509,14-373-4613,106
499-59-5675,"Logan Royce","60 Birchwood Terrace",Phoenix,85030,Arizona,1917-06-07,6024051509,14-373-4613,118
500-41-7661,"Reade Leaburn","352 Schiller Street","San Jose",95173,California,1938-08-20,4081905932,52-271-5785,114
500-41-7661,"Reade Leaburn","352 Schiller Street","San Jose",95173,California,1938-08-20,4081905932,52-271-5785,122
500-41-7661,"Reade Leaburn","352 Schiller Street","San Jose",95173,California,1938-08-20,4081905932,52-271-5785,110
501-91-8884,"Nerte Ozanne","4742 Stoughton Alley","Fort Lauderdale",33325,Florida,1992-05-23,9543116945,05-212-3704,104
502-70-4276,"Anallise Rosenfrucht","10625 Crescent Oaks Park","Baton Rouge",70805,Louisiana,1934-12-19,2255631684,27-836-4773,104
502-70-4276,"Anallise Rosenfrucht","10625 Crescent Oaks Park","Baton Rouge",70805,Louisiana,1934-12-19,2255631684,27-836-4773,102
502-70-4276,"Anallise Rosenfrucht","10625 Crescent Oaks Park","Baton Rouge",70805,Louisiana,1934-12-19,2255631684,27-836-4773,112
502-70-4276,"Anallise Rosenfrucht","10625 Crescent Oaks Park","Baton Rouge",70805,Louisiana,1934-12-19,2255631684,27-836-4773,118
503-10-7660,"Haley Kissick","95 Transport Avenue",Huntington,25770,"West Virginia",1977-04-09,3049623143,18-439-1489,110
503-10-7660,"Haley Kissick","95 Transport Avenue",Huntington,25770,"West Virginia",1977-04-09,3049623143,18-439-1489,124
503-10-7660,"Haley Kissick","95 Transport Avenue",Huntington,25770,"West Virginia",1977-04-09,3049623143,18-439-1489,100
503-36-2978,"Kathryne Cattlow","1191 Dexter Crossing",Bakersfield,93305,California,2002-11-07,8053556209,69-192-7922,124
505-20-9604,"Dalenna Liddiatt","50683 Westend Circle","New York City",10160,"New York",1963-06-17,2122845345,64-866-6708,120
505-20-9604,"Dalenna Liddiatt","50683 Westend Circle","New York City",10160,"New York",1963-06-17,2122845345,64-866-6708,116
505-20-9604,"Dalenna Liddiatt","50683 Westend Circle","New York City",10160,"New York",1963-06-17,2122845345,64-866-6708,122
505-20-9604,"Dalenna Liddiatt","50683 Westend Circle","New York City",10160,"New York",1963-06-17,2122845345,64-866-6708,106
506-14-9187,"Doyle Copcott","67800 Dawn Road","South Bend",46634,Indiana,2013-08-01,5747045660,14-373-4613,106
506-14-9187,"Doyle Copcott","67800 Dawn Road","South Bend",46634,Indiana,2013-08-01,5747045660,14-373-4613,118
507-40-7681,"Toby Golder","77224 Village Green Street",Boulder,80305,Colorado,1966-09-11,7206643417,22-285-1947,124
507-40-7681,"Toby Golder","77224 Village Green Street",Boulder,80305,Colorado,1966-09-11,7206643417,22-285-1947,112
507-40-7681,"Toby Golder","77224 Village Green Street",Boulder,80305,Colorado,1966-09-11,7206643417,22-285-1947,106
507-48-5204,"Floria Battyll","44180 Bonner Center",Northridge,91328,California,2017-04-20,8184737469,39-256-1100,100
507-48-5204,"Floria Battyll","44180 Bonner Center",Northridge,91328,California,2017-04-20,8184737469,39-256-1100,104
507-48-5204,"Floria Battyll","44180 Bonner Center",Northridge,91328,California,2017-04-20,8184737469,39-256-1100,110
507-48-5204,"Floria Battyll","44180 Bonner Center",Northridge,91328,California,2017-04-20,8184737469,39-256-1100,116
508-07-5683,"Rubi Skillen","723 Fairview Circle","Carson City",89714,Nevada,2006-02-26,7752425581,24-809-5785,104
508-60-2146,"Deerdre Hand","83283 Cardinal Drive",Dallas,75205,Texas,1952-04-01,9727186608,18-439-1489,100
508-60-2146,"Deerdre Hand","83283 Cardinal Drive",Dallas,75205,Texas,1952-04-01,9727186608,18-439-1489,110
508-60-2146,"Deerdre Hand","83283 Cardinal Drive",Dallas,75205,Texas,1952-04-01,9727186608,18-439-1489,124
509-30-9120,"Ilse Greeson","7 Farwell Parkway",Orlando,32885,Florida,1980-03-31,4071244408,22-323-0813,106
509-30-9120,"Ilse Greeson","7 Farwell Parkway",Orlando,32885,Florida,1980-03-31,4071244408,22-323-0813,110
509-30-9120,"Ilse Greeson","7 Farwell Parkway",Orlando,32885,Florida,1980-03-31,4071244408,22-323-0813,114
509-79-2581,"Margarita Stearley","0 American Lane",Newark,7195,"New Jersey",1936-07-05,8623055505,64-866-6708,122
509-79-2581,"Margarita Stearley","0 American Lane",Newark,7195,"New Jersey",1936-07-05,8623055505,64-866-6708,120
509-79-2581,"Margarita Stearley","0 American Lane",Newark,7195,"New Jersey",1936-07-05,8623055505,64-866-6708,116
509-79-2581,"Margarita Stearley","0 American Lane",Newark,7195,"New Jersey",1936-07-05,8623055505,64-866-6708,106
513-22-7071,"Ingra Bonafacino","36 Fisk Parkway","Salt Lake City",84120,Utah,1954-12-26,8011589452,99-416-9999,100
513-26-1918,"Eddy Milnes","701 Hollow Ridge Way",Tacoma,98411,Washington,1937-05-04,2534430021,28-990-1568,108
513-26-1918,"Eddy Milnes","701 Hollow Ridge Way",Tacoma,98411,Washington,1937-05-04,2534430021,28-990-1568,100
513-26-1918,"Eddy Milnes","701 Hollow Ridge Way",Tacoma,98411,Washington,1937-05-04,2534430021,28-990-1568,124
514-90-4342,"Elladine Dugall","53 Emmet Street","Mount Vernon",10557,"New York",1928-04-13,9141247735,22-285-1947,124
514-90-4342,"Elladine Dugall","53 Emmet Street","Mount Vernon",10557,"New York",1928-04-13,9141247735,22-285-1947,112
514-90-4342,"Elladine Dugall","53 Emmet Street","Mount Vernon",10557,"New York",1928-04-13,9141247735,22-285-1947,106
515-09-7955,"Brena Marrow","48611 Declaration Court",Cincinnati,45238,Ohio,1965-03-20,5131547345,22-323-0813,106
515-09-7955,"Brena Marrow","48611 Declaration Court",Cincinnati,45238,Ohio,1965-03-20,5131547345,22-323-0813,110
515-09-7955,"Brena Marrow","48611 Declaration Court",Cincinnati,45238,Ohio,1965-03-20,5131547345,22-323-0813,114
516-06-7518,"Trenna Bodley","26000 Messerschmidt Avenue","Chula Vista",91913,California,1932-11-07,6192330015,69-192-7922,124
517-55-0857,"Marthe Dalglish","699 Toban Crossing","North Little Rock",72118,Arkansas,1907-04-17,5016671653,82-858-3085,100
517-80-5445,"Robinia Dudlestone","1053 Hayes Hill",Detroit,48217,Michigan,1910-02-12,3139150832,77-304-4805,104
517-80-5445,"Robinia Dudlestone","1053 Hayes Hill",Detroit,48217,Michigan,1910-02-12,3139150832,77-304-4805,108
519-34-5191,"Jessa Jaffa","51 Ridgeview Pass",Killeen,76544,Texas,1919-09-06,2548364519,74-575-2423,108
519-34-5191,"Jessa Jaffa","51 Ridgeview Pass",Killeen,76544,Texas,1919-09-06,2548364519,74-575-2423,116
519-34-5191,"Jessa Jaffa","51 Ridgeview Pass",Killeen,76544,Texas,1919-09-06,2548364519,74-575-2423,124
519-34-5191,"Jessa Jaffa","51 Ridgeview Pass",Killeen,76544,Texas,1919-09-06,2548364519,74-575-2423,122
519-62-8307,"Shirlene Jakoviljevic","991 Hansons Drive",Lubbock,79410,Texas,1935-05-20,8067237499,14-384-2939,110
519-62-8307,"Shirlene Jakoviljevic","991 Hansons Drive",Lubbock,79410,Texas,1935-05-20,8067237499,14-384-2939,108
519-62-8307,"Shirlene Jakoviljevic","991 Hansons Drive",Lubbock,79410,Texas,1935-05-20,8067237499,14-384-2939,102
519-62-8307,"Shirlene Jakoviljevic","991 Hansons Drive",Lubbock,79410,Texas,1935-05-20,8067237499,14-384-2939,100
519-62-8307,"Shirlene Jakoviljevic","991 Hansons Drive",Lubbock,79410,Texas,1935-05-20,8067237499,14-384-2939,104
519-65-2347,"Yulma Stollmeier","13768 Lakeland Lane",Everett,98206,Washington,1922-02-28,4254803764,36-768-2911,106
519-65-2347,"Yulma Stollmeier","13768 Lakeland Lane",Everett,98206,Washington,1922-02-28,4254803764,36-768-2911,122
519-65-2347,"Yulma Stollmeier","13768 Lakeland Lane",Everett,98206,Washington,1922-02-28,4254803764,36-768-2911,118
519-65-2347,"Yulma Stollmeier","13768 Lakeland Lane",Everett,98206,Washington,1922-02-28,4254803764,36-768-2911,114
520-66-1111,"Gertrude Buckingham","8435 Rigney Drive",Lincoln,68524,Nebraska,1936-04-21,4028736041,99-416-9999,100
521-01-2928,"Adamo Bernollet","5 Vernon Place",Pasadena,91109,California,1930-03-09,6261713603,44-618-0600,104
521-01-2928,"Adamo Bernollet","5 Vernon Place",Pasadena,91109,California,1930-03-09,6261713603,44-618-0600,110
521-01-2928,"Adamo Bernollet","5 Vernon Place",Pasadena,91109,California,1930-03-09,6261713603,44-618-0600,112
521-01-2928,"Adamo Bernollet","5 Vernon Place",Pasadena,91109,California,1930-03-09,6261713603,44-618-0600,122
521-59-3048,"Mill Aldous","393 Dorton Center",Houston,77010,Texas,1938-10-06,8324667719,24-809-5785,104
521-67-5925,"Berkie Kirsop","8 Arapahoe Point",Newton,2162,Massachusetts,1944-10-26,5082393521,14-373-4613,106
521-67-5925,"Berkie Kirsop","8 Arapahoe Point",Newton,2162,Massachusetts,1944-10-26,5082393521,14-373-4613,118
522-51-0270,"Dillie Baise","3172 Fremont Lane",Houston,77281,Texas,1924-01-31,7133790923,36-768-2911,118
522-51-0270,"Dillie Baise","3172 Fremont Lane",Houston,77281,Texas,1924-01-31,7133790923,36-768-2911,114
522-51-0270,"Dillie Baise","3172 Fremont Lane",Houston,77281,Texas,1924-01-31,7133790923,36-768-2911,122
522-51-0270,"Dillie Baise","3172 Fremont Lane",Houston,77281,Texas,1924-01-31,7133790923,36-768-2911,106
522-61-6698,"Abagail de Voiels","574 Myrtle Hill",Philadelphia,19115,Pennsylvania,1990-03-27,2675165047,22-285-1947,106
522-61-6698,"Abagail de Voiels","574 Myrtle Hill",Philadelphia,19115,Pennsylvania,1990-03-27,2675165047,22-285-1947,124
522-61-6698,"Abagail de Voiels","574 Myrtle Hill",Philadelphia,19115,Pennsylvania,1990-03-27,2675165047,22-285-1947,112
522-86-3261,"Ashlin Caile","4981 Declaration Lane",Erie,16505,Pennsylvania,2006-05-30,8148302175,64-866-6708,122
522-86-3261,"Ashlin Caile","4981 Declaration Lane",Erie,16505,Pennsylvania,2006-05-30,8148302175,64-866-6708,120
522-86-3261,"Ashlin Caile","4981 Declaration Lane",Erie,16505,Pennsylvania,2006-05-30,8148302175,64-866-6708,116
522-86-3261,"Ashlin Caile","4981 Declaration Lane",Erie,16505,Pennsylvania,2006-05-30,8148302175,64-866-6708,106
524-18-7144,"Skell Clutterham","8 Corry Crossing",Dallas,75231,Texas,2007-09-25,9728811146,05-212-3704,104
524-31-1396,"Lyle Hinsch","989 Swallow Place","Hot Springs National Park",71914,Arkansas,1917-09-22,5013193587,24-809-5785,104
524-38-9234,"Cybil Burbudge","48 Alpine Parkway",Huntington,25721,"West Virginia",1982-02-24,3045845997,39-256-1100,100
524-38-9234,"Cybil Burbudge","48 Alpine Parkway",Huntington,25721,"West Virginia",1982-02-24,3045845997,39-256-1100,104
524-38-9234,"Cybil Burbudge","48 Alpine Parkway",Huntington,25721,"West Virginia",1982-02-24,3045845997,39-256-1100,116
524-38-9234,"Cybil Burbudge","48 Alpine Parkway",Huntington,25721,"West Virginia",1982-02-24,3045845997,39-256-1100,110
524-41-2694,"Sapphire Valero","0812 Hansons Alley",Evansville,47705,Indiana,2014-06-10,8121535277,14-373-4613,118
524-41-2694,"Sapphire Valero","0812 Hansons Alley",Evansville,47705,Indiana,2014-06-10,8121535277,14-373-4613,106
524-92-9805,"Walden Staines","45467 Rutledge Hill",Toledo,43605,Ohio,1992-03-17,4199447023,05-212-3704,104
525-53-9392,"Rosalynd Embling","0 Shelley Drive",Dayton,45440,Ohio,1971-05-08,9377584582,82-858-3085,100
525-89-5690,"Jeramey O'Rudden","29 Rockefeller Circle",Mobile,36616,Alabama,1920-02-11,2516221014,27-836-4773,104
525-89-5690,"Jeramey O'Rudden","29 Rockefeller Circle",Mobile,36616,Alabama,1920-02-11,2516221014,27-836-4773,102
525-89-5690,"Jeramey O'Rudden","29 Rockefeller Circle",Mobile,36616,Alabama,1920-02-11,2516221014,27-836-4773,118
525-89-5690,"Jeramey O'Rudden","29 Rockefeller Circle",Mobile,36616,Alabama,1920-02-11,2516221014,27-836-4773,112
526-41-6218,"Tim Adlam","348 Ridgeway Center",Evansville,47737,Indiana,1971-06-21,8127915446,24-809-5785,104
526-71-6884,"Viviyan Rimmington","9 Weeping Birch Street",Greenville,29615,"South Carolina",1912-04-02,8645473201,22-285-1947,106
526-71-6884,"Viviyan Rimmington","9 Weeping Birch Street",Greenville,29615,"South Carolina",1912-04-02,8645473201,22-285-1947,112
526-71-6884,"Viviyan Rimmington","9 Weeping Birch Street",Greenville,29615,"South Carolina",1912-04-02,8645473201,22-285-1947,124
527-83-2550,"Michel McKinstry","2841 Rusk Road",Sacramento,94207,California,1959-01-08,9162247806,40-386-3571,122
527-83-2550,"Michel McKinstry","2841 Rusk Road",Sacramento,94207,California,1959-01-08,9162247806,40-386-3571,114
527-83-2550,"Michel McKinstry","2841 Rusk Road",Sacramento,94207,California,1959-01-08,9162247806,40-386-3571,102
528-32-5601,"Dre Kalkhoven","96298 Gina Alley",Houston,77223,Texas,2006-11-16,7131666146,96-251-8140,100
528-32-5601,"Dre Kalkhoven","96298 Gina Alley",Houston,77223,Texas,2006-11-16,7131666146,96-251-8140,104
528-32-5601,"Dre Kalkhoven","96298 Gina Alley",Houston,77223,Texas,2006-11-16,7131666146,96-251-8140,102
528-32-5601,"Dre Kalkhoven","96298 Gina Alley",Houston,77223,Texas,2006-11-16,7131666146,96-251-8140,124
528-32-5601,"Dre Kalkhoven","96298 Gina Alley",Houston,77223,Texas,2006-11-16,7131666146,96-251-8140,120
528-32-5601,"Dre Kalkhoven","96298 Gina Alley",Houston,77223,Texas,2006-11-16,7131666146,96-251-8140,110
528-32-5601,"Dre Kalkhoven","96298 Gina Alley",Houston,77223,Texas,2006-11-16,7131666146,96-251-8140,114
528-32-5601,"Dre Kalkhoven","96298 Gina Alley",Houston,77223,Texas,2006-11-16,7131666146,96-251-8140,122
531-21-1392,"Abigael Jeppensen","039 Moose Junction",Aurora,80015,Colorado,1979-11-14,3038017881,36-768-2911,122
531-21-1392,"Abigael Jeppensen","039 Moose Junction",Aurora,80015,Colorado,1979-11-14,3038017881,36-768-2911,114
531-21-1392,"Abigael Jeppensen","039 Moose Junction",Aurora,80015,Colorado,1979-11-14,3038017881,36-768-2911,118
531-21-1392,"Abigael Jeppensen","039 Moose Junction",Aurora,80015,Colorado,1979-11-14,3038017881,36-768-2911,106
533-24-2364,"Arvie Sey","2581 Clove Plaza",Newton,2458,Massachusetts,1959-08-31,8576076166,44-618-0600,104
533-24-2364,"Arvie Sey","2581 Clove Plaza",Newton,2458,Massachusetts,1959-08-31,8576076166,44-618-0600,122
533-24-2364,"Arvie Sey","2581 Clove Plaza",Newton,2458,Massachusetts,1959-08-31,8576076166,44-618-0600,110
533-24-2364,"Arvie Sey","2581 Clove Plaza",Newton,2458,Massachusetts,1959-08-31,8576076166,44-618-0600,112
534-55-3237,"Adiana Lathaye","2291 Huxley Road",Springfield,65805,Missouri,1920-07-12,4171700788,88-111-7817,106
534-72-5679,"Paddie Bim","4904 Hazelcrest Road","Fort Lauderdale",33320,Florida,1996-11-11,7546333973,44-618-0600,104
534-72-5679,"Paddie Bim","4904 Hazelcrest Road","Fort Lauderdale",33320,Florida,1996-11-11,7546333973,44-618-0600,122
534-72-5679,"Paddie Bim","4904 Hazelcrest Road","Fort Lauderdale",33320,Florida,1996-11-11,7546333973,44-618-0600,112
534-72-5679,"Paddie Bim","4904 Hazelcrest Road","Fort Lauderdale",33320,Florida,1996-11-11,7546333973,44-618-0600,110
534-73-5162,"Stephanie Pracy","90462 Rutledge Plaza","Kansas City",64101,Missouri,1977-10-31,8161583709,87-043-6401,112
534-73-5162,"Stephanie Pracy","90462 Rutledge Plaza","Kansas City",64101,Missouri,1977-10-31,8161583709,87-043-6401,124
534-73-5162,"Stephanie Pracy","90462 Rutledge Plaza","Kansas City",64101,Missouri,1977-10-31,8161583709,87-043-6401,114
534-73-5162,"Stephanie Pracy","90462 Rutledge Plaza","Kansas City",64101,Missouri,1977-10-31,8161583709,87-043-6401,106
534-73-5162,"Stephanie Pracy","90462 Rutledge Plaza","Kansas City",64101,Missouri,1977-10-31,8161583709,87-043-6401,110
534-73-5162,"Stephanie Pracy","90462 Rutledge Plaza","Kansas City",64101,Missouri,1977-10-31,8161583709,87-043-6401,100
534-73-5162,"Stephanie Pracy","90462 Rutledge Plaza","Kansas City",64101,Missouri,1977-10-31,8161583709,87-043-6401,104
534-73-5162,"Stephanie Pracy","90462 Rutledge Plaza","Kansas City",64101,Missouri,1977-10-31,8161583709,87-043-6401,108
535-88-5950,"Rolph Buckleigh","7335 Independence Point",Petaluma,94975,California,2010-06-12,7079796280,14-373-4613,106
535-88-5950,"Rolph Buckleigh","7335 Independence Point",Petaluma,94975,California,2010-06-12,7079796280,14-373-4613,118
536-32-4146,"Blancha Stiell","7664 Everett Hill",Washington,20442,"District of Columbia",1973-06-30,2022686599,80-711-7692,120
536-32-4146,"Blancha Stiell","7664 Everett Hill",Washington,20442,"District of Columbia",1973-06-30,2022686599,80-711-7692,118
536-32-4146,"Blancha Stiell","7664 Everett Hill",Washington,20442,"District of Columbia",1973-06-30,2022686599,80-711-7692,106
536-36-9778,"Sergei Russen","05030 Ohio Alley",Tulsa,74184,Oklahoma,1918-12-04,9186704195,05-212-3704,104
537-12-4761,"Bret Bushaway","4 Pankratz Alley",Dayton,45403,Ohio,1994-10-24,9379578078,27-836-4773,102
537-12-4761,"Bret Bushaway","4 Pankratz Alley",Dayton,45403,Ohio,1994-10-24,9379578078,27-836-4773,104
537-12-4761,"Bret Bushaway","4 Pankratz Alley",Dayton,45403,Ohio,1994-10-24,9379578078,27-836-4773,112
537-12-4761,"Bret Bushaway","4 Pankratz Alley",Dayton,45403,Ohio,1994-10-24,9379578078,27-836-4773,118
537-50-8487,"Tori Bedminster","09841 Artisan Park","White Plains",10633,"New York",1952-02-05,8457260538,27-836-4773,118
537-50-8487,"Tori Bedminster","09841 Artisan Park","White Plains",10633,"New York",1952-02-05,8457260538,27-836-4773,112
537-50-8487,"Tori Bedminster","09841 Artisan Park","White Plains",10633,"New York",1952-02-05,8457260538,27-836-4773,102
537-50-8487,"Tori Bedminster","09841 Artisan Park","White Plains",10633,"New York",1952-02-05,8457260538,27-836-4773,104
538-18-2638,"Kele Cornu","92 Pankratz Crossing",Atlanta,30375,Georgia,1913-08-10,4047885988,05-212-3704,104
538-82-2223,"Lynett Bonas","163 Elka Terrace",Chicago,60636,Illinois,1910-02-27,7739551323,14-384-2939,100
538-82-2223,"Lynett Bonas","163 Elka Terrace",Chicago,60636,Illinois,1910-02-27,7739551323,14-384-2939,104
538-82-2223,"Lynett Bonas","163 Elka Terrace",Chicago,60636,Illinois,1910-02-27,7739551323,14-384-2939,110
538-82-2223,"Lynett Bonas","163 Elka Terrace",Chicago,60636,Illinois,1910-02-27,7739551323,14-384-2939,102
538-82-2223,"Lynett Bonas","163 Elka Terrace",Chicago,60636,Illinois,1910-02-27,7739551323,14-384-2939,108
539-38-0685,"Emmet Officer","96428 Meadow Valley Point",Huntington,25770,"West Virginia",1933-08-29,3041777188,28-990-1568,100
539-38-0685,"Emmet Officer","96428 Meadow Valley Point",Huntington,25770,"West Virginia",1933-08-29,3041777188,28-990-1568,108
539-38-0685,"Emmet Officer","96428 Meadow Valley Point",Huntington,25770,"West Virginia",1933-08-29,3041777188,28-990-1568,124
539-43-7396,"Sauveur Habbert","1506 Prairieview Terrace",Portland,97211,Oregon,2005-04-30,2081512670,78-297-6374,102
539-74-3514,"Welsh Tabard","474 Vera Lane",Washington,20442,"District of Columbia",1919-04-02,2027783489,80-711-7692,106
539-74-3514,"Welsh Tabard","474 Vera Lane",Washington,20442,"District of Columbia",1919-04-02,2027783489,80-711-7692,120
539-74-3514,"Welsh Tabard","474 Vera Lane",Washington,20442,"District of Columbia",1919-04-02,2027783489,80-711-7692,118
540-29-1027,"Neille Gloster","0207 Hallows Pass",Chicago,60619,Illinois,2000-09-22,3121920500,36-768-2911,114
540-29-1027,"Neille Gloster","0207 Hallows Pass",Chicago,60619,Illinois,2000-09-22,3121920500,36-768-2911,122
540-29-1027,"Neille Gloster","0207 Hallows Pass",Chicago,60619,Illinois,2000-09-22,3121920500,36-768-2911,118
540-29-1027,"Neille Gloster","0207 Hallows Pass",Chicago,60619,Illinois,2000-09-22,3121920500,36-768-2911,106
540-29-4370,"Trey Innwood","0261 Dwight Terrace","New York City",10275,"New York",1968-05-07,2125886345,82-858-3085,100
541-56-9157,"Janina Marieton","715 Bellgrove Drive",Prescott,86305,Arizona,1905-12-23,5209820283,27-836-4773,102
541-56-9157,"Janina Marieton","715 Bellgrove Drive",Prescott,86305,Arizona,1905-12-23,5209820283,27-836-4773,104
541-56-9157,"Janina Marieton","715 Bellgrove Drive",Prescott,86305,Arizona,1905-12-23,5209820283,27-836-4773,118
541-56-9157,"Janina Marieton","715 Bellgrove Drive",Prescott,86305,Arizona,1905-12-23,5209820283,27-836-4773,112
541-65-6241,"Moore Mattiuzzi","93126 Westport Circle",Richmond,23242,Virginia,1908-02-03,8041571325,28-990-1568,124
541-65-6241,"Moore Mattiuzzi","93126 Westport Circle",Richmond,23242,Virginia,1908-02-03,8041571325,28-990-1568,100
541-65-6241,"Moore Mattiuzzi","93126 Westport Circle",Richmond,23242,Virginia,1908-02-03,8041571325,28-990-1568,108
542-53-8013,"Devlen Crockatt","55275 Forest Run Street","Corpus Christi",78475,Texas,1989-05-15,3612154010,22-323-0813,110
542-53-8013,"Devlen Crockatt","55275 Forest Run Street","Corpus Christi",78475,Texas,1989-05-15,3612154010,22-323-0813,106
542-53-8013,"Devlen Crockatt","55275 Forest Run Street","Corpus Christi",78475,Texas,1989-05-15,3612154010,22-323-0813,114
542-89-9018,"Feliks Ferfulle","7 Elka Avenue",Pasadena,91117,California,2010-09-16,6261476149,93-738-4268,106
542-89-9018,"Feliks Ferfulle","7 Elka Avenue",Pasadena,91117,California,2010-09-16,6261476149,93-738-4268,124
543-45-9431,"Sheela Pressman","13972 Brentwood Court",Suffolk,23436,Virginia,1971-01-24,7579400775,40-386-3571,114
543-45-9431,"Sheela Pressman","13972 Brentwood Court",Suffolk,23436,Virginia,1971-01-24,7579400775,40-386-3571,122
543-45-9431,"Sheela Pressman","13972 Brentwood Court",Suffolk,23436,Virginia,1971-01-24,7579400775,40-386-3571,102
544-80-5577,"Hallsy Tillyer","61 Blue Bill Park Park","New York City",10160,"New York",2008-01-24,2123804456,96-251-8140,102
544-80-5577,"Hallsy Tillyer","61 Blue Bill Park Park","New York City",10160,"New York",2008-01-24,2123804456,96-251-8140,104
